Model,MIG
2,0.24102642377087097
2,0.08425035311101711
2,0.12084669022928451
2,0.08936644832338485
2,0.09529831330687479
2,0.06659038084048147
2,0.020277585157833775
2,0.048141106877009565
2,0.12589073012785895
2,0.006655355206067817
2,0.036434711196896466
2,0.12997735598910962
2,0.04430231867234851
2,0.05395580163883704
2,0.1435686998684317
2,0.07655372264535383
2,0.04861724130547721
2,0.07707171779138795
2,0.05184253316868219
2,0.03325203552345076
2,0.0381119929560253
2,0.04077853949739935
2,0.03223732292532695
2,0.18209916559627856
2,0.24017925096893009
2,0.16883079324663935
2,0.022356369692459202
2,0.11571309873039676
2,0.05837824243369863
2,0.11898788353852809
2,0.09475653397249094
2,0.026763766966098793
2,0.13713187966273938
2,0.03789998574382538
2,0.07864399046505782
2,0.028604951774206206
2,0.07382866893249779
2,0.22139452203474588
2,0.046215113181271895
2,0.11314648009129925
2,0.05723843707857688
2,0.1528264662211267
2,0.043144276982712414
2,0.12615710915771342
2,0.07134444833143966
2,0.18342559139513728
2,0.1445836977830951
2,0.11533508452729882
2,0.0947544987918662
2,0.11395103576185181
2,0.297550628006315
2,0.09153961058107507
2,0.10277524540531115
2,0.05320381186634151
2,0.14304960629865543
2,0.03308677934465306
2,0.11332281490473022
2,0.09896548608184574
2,0.11255632845830216
2,0.06666524776202377
2,0.03641730026764124
2,0.017080662560348334
2,0.05530463548041569
2,0.08165298860242669
2,0.18534042066756193
2,0.08874462324859034
2,0.07211986739814596
2,0.030758177673167457
3,0.048818484819974424
3,0.060688780857018246
3,0.09824069289084755
3,0.14638906519748673
3,0.015552513749201937
3,0.09871626428074297
3,0.15374545977845883
3,0.03218842981372563
3,0.045162577760395874
3,0.07517376877387066
3,0.07177940555006061
3,0.11844104507137757
3,0.1596663887928335
3,0.07900151761431486
3,0.10803936410152838
3,0.06978613894255223
3,0.13460565259294338
3,0.027448249271261608
3,0.06771846509142174
3,0.1089396063781586
3,0.05525852964673873
3,0.04896198727872407
3,0.031004093891531706
3,0.050760688798565025
3,0.01931383896651202
3,0.04470552223176527
3,0.011525311292018798
3,0.04892644295086127
3,0.06176903834924195
3,0.014347306994789567
3,0.11498370477688398
3,0.15966578086707003
3,0.0685108119512486
3,0.06902357698042129
3,0.07457716524505902
3,0.04064215347941869
3,0.09941197066875103
3,0.12521336263485544
3,0.16884545173599716
3,0.07132916784923464
3,0.03176723355567582
3,0.13769249239311693
3,0.053579488162064835
3,0.005552688417467838
3,0.1463827948254163
3,0.09098655905214006
3,0.031894614691013366
3,0.0222106685782935
3,0.033790320476081125
3,0.03427554100318662
3,0.083352665564221
3,0.10546447832312605
3,0.1102846399866767
3,0.10835775813501301
3,0.09022377520722774
3,0.05398393463389776
3,0.16184397436810619
3,0.0960186116352971
3,0.03325349675862988
3,0.08502988749573676
3,0.11153398684389965
3,0.02942649380724735
3,0.04328781405954604
3,0.0321907210107438
3,0.2239130005182418
3,0.03651654532390084
3,0.0733577522223904
3,0.017925186044359855
3,0.11055407083809773
3,0.101179009232693
3,0.05958334632473261
3,0.04354792229273881
3,0.064250376736632
3,0.07866729034996897
3,0.030781307279058277
3,0.08938530107328939
3,0.05841519168226205
3,0.07801806714676411
3,0.038368244606297584
3,0.03030217243945689
3,0.03345195812377626
3,0.049641336710510506
3,0.07170484563406118
3,0.00023394803628014327
3,0.11746954128128473
3,0.16089479021096958
3,0.06501438115872306
3,0.09732679155767034
3,0.1192532763710018
3,0.1639740249024172
3,0.08765204565368147
3,0.1047066009553728
3,0.10356960994417051
3,0.0366614413978287
3,0.11858715535202768
3,0.17500340804992615
3,0.13381037529978182
3,0.029573541627254306
3,0.031291850541120755
3,0.030417936581760396
3,0.05581603442357978
3,0.20993497761186927
3,0.07394058273977447
3,0.031504525444138176
3,0.10099270283544297
3,0.03508476999974197
3,0.0590410730627978
3,0.011187794828333347
3,0.06106532335790868
3,0.11870334664154217
3,0.008787539566484925
3,0.05627265444709185
3,0.05796953594539258
3,0.14195581381924677
3,0.12895380620810923
3,0.1401975739523719
3,0.05392151979050961
3,0.14772181835145884
3,0.060983472428826985
3,0.05584144143597832
4,0.0
4,0.02043664919865004
4,0.050618345560653984
4,0.047647782891497584
4,0.03821284743392753
4,0.0
4,0.09989834686077059
4,0.0434215730270536
4,0.027444384702165724
4,0.0424038697642021
4,0.008706621241570687
4,0.03211307907844943
4,0.0434747598995392
4,0.12568713209211263
4,0.0475608001323128
4,0.014960911624397784
4,0.04857590321096705
4,0.0507115295396925
4,0.08507382053402163
4,0.018600520255197622
4,0.021965867390692166
4,0.09913686181607086
4,0.06768280519051303
4,0.06702571149689579
4,0.03585470940097073
4,0.03453496805413787
4,0.014572511943734878
4,0.012653747256481863
4,0.11271503399730277
4,0.02046628381656729
4,0.02417863871767709
4,0.020209778327979388
4,0.02504874689908152
4,0.058499317948722984
4,0.0
4,0.06333145337219068
4,0.03035961160339399
4,0.05394252161101471
4,0.019123831342119764
4,0.09209952508286136
4,0.03612987670855439
4,0.03246547786501962
4,0.023156496672581864
4,0.07982640628068602
4,0.01122688797600499
4,0.08883531824151651
4,0.055577285692944775
4,0.02984214100752911
4,0.1081070669364057
4,0.051260047366694
4,0.042701343667202234
4,0.0
4,0.04975361414141378
4,0.04558065364427292
4,0.0184486982963805
4,0.04944035086939564
4,0.023383397592652712
4,0.0342147441477245
4,0.003333426486236628
4,0.0024204261064880786
4,0.0036001421316892643
4,0.024333750007530602
4,0.07489894757292892
4,0.04137321123520979
4,0.0
4,0.0
4,0.0691740819300997
4,0.038845422250095706
4,0.013874170591179104
4,0.020578716844713758
4,0.04376507338355106
4,0.0357400941581511
4,0.03647965388637263
4,0.06844205101311142
4,0.027183133077806926
4,0.0
4,0.09974229263300005
4,0.05205106367452534
4,0.01778836265122749
4,0.12970690267873156
4,0.07444481386763205
4,0.09120596341048157
4,0.045491371015438015
4,0.0008447533254465796
4,0.02104879371492238
4,0.02847509599362464
4,0.008723662282797497
4,0.05794066600030982
4,0.10388955221625312
4,0.010667484496186128
4,0.06974810290092802
4,0.03736261637031701
4,0.12590754391408226
4,0.027941201106885832
4,0.07726857424171397
4,0.012384031440518847
4,0.04364186902743075
4,0.03265989487353148
4,0.05238451722254785
4,0.038571015616065255
4,0.04667684316100536
4,0.13705437200510123
4,0.046605604071592435
4,0.05827584634380428
4,0.016515960051136473
4,0.051514265759136674
4,0.05012033360872143
4,0.05896648131946319
4,0.037479613033207654
4,0.13118484994008323
4,0.05619240163818334
4,0.06179093772071205
4,0.0027370323622164967
4,0.08780308143960948
4,0.034104341973253835
4,0.032989529576257295
4,0.09529024331987625
4,0.11215984898919881
4,0.027361500634907283
4,0.07400612516518644
5,0.11630586567325833
5,0.16396703716537744
5,0.06066898639360932
5,0.15879496307197427
5,0.13856074895419562
5,0.1436507116104256
5,0.173353778707796
5,0.07767931460537437
5,0.15606228602592181
5,0.0965614911079622
5,0.07312122039343076
5,0.08221617220835417
5,0.10261366039843518
5,0.13680358138327406
5,0.16957039593224188
5,0.2142763258368851
5,0.06240244744787298
5,0.1887060031329088
5,0.13731257441204944
5,0.12546257059760874
5,0.09297783355178457
5,0.1612383296735992
5,0.13331187176836656
5,0.06775000511519992
5,0.08805671020603448
5,0.033691243924337554
5,0.09959734649843681
5,0.1216989972974286
5,0.11211733301031501
5,0.1601701125344631
5,0.15384796758746883
5,0.13541091829079194
5,0.11031835190077098
5,0.1667887886694685
5,0.17737556508944896
5,0.1448366996596856
5,0.1794732702268818
5,0.16725879990441433
5,0.1139029794921354
5,0.14842297531337872
5,0.17196694094149767
5,0.09558981720039508
5,0.0970798697635887
5,0.1740144631371917
5,0.08932558086620339
5,0.14410801089749892
5,0.16910695203424264
5,0.15520660488082594
5,0.17462194869057587
5,0.15456651232625415
5,0.09543253476169698
5,0.12278688408788972
5,0.13306093891721724
5,0.1323696614902003
5,0.16401041436270106
5,0.11916188724989664
5,0.1670406894360585
5,0.10034118551696182
5,0.1435095183413144
5,0.1300932565055691
5,0.10750559985146449
5,0.12292511913475442
5,0.07447472760454335
5,0.07189534611988711
5,0.1831402372680305
5,0.1270466199307636
5,0.12268311669467988
5,0.01707647127169576
5,0.10317377944061569
5,0.07210779726630942
5,0.10942441971470072
5,0.18763415186755594
5,0.07505186673811344
5,0.1686533274795476
5,0.08185113902151105
5,0.1311168350926473
5,0.07733610656862497
5,0.13011388754864378
5,0.18156385009149578
5,0.11360778546497563
5,0.01995362766683964
5,0.11370487506831659
5,0.13043583645812706
5,0.17380208849528025
5,0.14419261594082425
5,0.1184726226135829
5,0.16057131079725287
5,0.16090586209458194
5,0.1636811566254313
5,0.15887972717460525
5,0.13817935790296387
5,0.0631555091965135
5,0.15093450517000015
5,0.16221226245157355
5,0.13004019540263462
5,0.17418860716568724
5,0.11098255742919827
5,0.13164631659680862
5,0.0943878872087689
5,0.11910218057293584
5,0.1223617549070191
5,0.08478023056680858
5,0.10044525903067522
5,0.0541747496442929
5,0.20914848184151785
5,0.19603483895494295
5,0.151765011646307
5,0.15272833419386403
5,0.09552388008435118
5,0.07275608760324201
5,0.12649359440774427
5,0.10006444050267924
5,0.1274544840501397
5,0.03199382452869568
5,0.10714076625069227
5,0.13445881285908493
5,0.14098628793351814
5,0.14252415876226043
5,0.09038533047528888
5,0.10564057190406685
6,0.0408022244023285
6,0.0
6,0.02737124526028477
6,0.02904626083920419
6,0.06497794823926176
6,0.0027893723502318765
6,0.008042976487971325
6,0.09465803868205394
6,0.0
6,0.03478714881709721
6,0.04639998443065482
6,0.02965484361901804
6,0.011898632574278464
6,0.04605931031103418
6,0.026785525030029116
6,0.0675433875959503
6,0.01756469667589556
6,0.024512532435471336
6,0.002179334250470767
6,0.05785620344940616
6,0.010873893823143625
6,0.013270950030947054
6,0.06955504410301579
6,0.0012453878559218062
6,0.04343155043393407
6,0.03160959527510013
6,0.04439400735245937
6,0.0009332292298552987
6,0.03814286058505511
6,0.028904346835753887
6,0.03244022468068185
6,0.04850467972364572
6,0.03051852324897824
6,0.02324114521036744
6,0.024943658985521047
6,0.06789242211434968
6,0.02562263334207443
6,0.0831577602086636
6,0.0806611829082749
6,0.03679293162864264
6,0.028031758545722575
6,0.07855592796494267
6,0.02526789235266674
6,0.03209926912080688
6,0.007611235765341829
6,0.11619688844180157
6,0.04490265205582034
6,0.029015719278968864
6,0.030991163627355184
6,0.06781709696877332
6,0.03620677830523253
6,0.0484340930787174
6,0.044162354635366205
6,0.045289408058757585
6,0.06869432211597629
6,0.046992664932959664
6,0.015485454754598426
6,0.013914736634861096
6,0.015075920319858688
6,0.016952447863426628
6,0.06244386934483457
6,0.0537446716161185
6,0.014001863451865253
6,0.05293000075618201
6,0.03430470212286158
6,0.045654216785430586
6,0.04746024179598273
6,0.09657262133698873
6,0.0586845244025781
6,0.031515086309000885
6,0.017278678363096912
6,0.05243681606599079
6,0.04607282631453563
6,0.015920931293011486
6,0.03963553924343777
6,0.02437441386839915
6,0.026672903285877812
6,0.04265892050423284
6,0.02349477700216856
6,0.03768333670703715
6,0.0583905086486602
6,0.0
6,0.016190737341947817
6,0.03753023458684073
6,0.013718521409095435
6,0.021130196698787747
6,0.0587313665861576
6,0.0482686428081882
6,0.045046014080348085
6,0.026262647840553432
6,0.011937055715843877
6,0.0995478726834007
6,0.03186163269832262
6,0.0792442497802125
6,0.011931728259085197
6,0.04234781073673856
6,0.027231829355677986
6,0.03726250236024608
6,0.04863319764999842
6,0.003082166852626276
6,0.05773796112628986
6,0.0635203044900714
6,0.03693895727427348
6,0.03262516577551773
6,0.013032183167052985
6,0.05042005917442613
6,0.023070882201250677
6,0.0830349628280608
6,0.03986807965771643
6,0.04769799716615772
6,0.01497381507289954
6,0.046756782096914584
6,0.016481043753542524
6,0.058914059853444764
6,0.060518611760814564
6,0.052956823880688134
6,0.11458547221111948
6,0.08990980565890637
6,0.03165366808187494
6,0.04042033280538815
