Model,MIG
3,0.08175794351255777
3,0.08034274035706085
3,0.08070665575238997
3,0.12715114238466615
3,0.11329917937117229
3,0.11195473370971773
3,0.1378676106292913
3,0.1075839157027104
3,0.09548795097542333
3,0.12963221978335068
3,0.10706352398924471
3,0.07994012256897241
3,0.1278699517838872
3,0.11238308120362273
3,0.08423194073391338
3,0.08746586054465955
3,0.07914304075805785
3,0.15771737519434068
3,0.08238740899292564
3,0.12501465133343423
3,0.09175511162661591
3,0.1120471100016335
3,0.10883280316549475
3,0.09457143302562261
3,0.08766094171955412
3,0.11955022604197921
3,0.125143124435701
3,0.08469644820996283
3,0.10478924608227065
3,0.09417092286248985
3,0.12486488592004177
3,0.0837761834547232
3,0.08453217340781378
3,0.08561209992815186
3,0.1107848020263063
3,0.1221592195574548
3,0.0742230678981532
3,0.14177266054912202
3,0.1340855463291136
3,0.0964335021115622
3,0.11024754683412638
3,0.11502969475577204
3,0.13524025933840644
3,0.13359122739220888
3,0.11004226318469924
3,0.10965243769514417
3,0.08249608104837153
3,0.11480131040640949
3,0.13937627801872232
3,0.12002070010278233
3,0.07718015622044073
3,0.09977511032467244
3,0.0778134524363203
3,0.09686202581768484
3,0.15247561660445097
3,0.0994939140822084
3,0.0999027152664829
3,0.10876892668643759
3,0.08131357749980649
3,0.11642464383767867
3,0.07797867251257143
3,0.09507953943699726
3,0.11826375499057831
3,0.07715572785136626
3,0.09343633866757435
3,0.11627265826231112
3,0.12698343018221755
3,0.11835559069992316
3,0.12632409023213947
3,0.1145377941959327
3,0.12914568188179706
3,0.10073760432162024
3,0.09328849420662114
4,0.07138154846757488
4,0.09029109946576669
4,0.09030917278032699
4,0.08882389144574879
4,0.08457027794714202
4,0.037925986802764745
4,0.11475120649316989
4,0.08873725842164287
4,0.07872219235108285
4,0.08620193488210104
4,0.08247108082771379
4,0.0810565395392247
4,0.0867373799497696
4,0.12712982340421405
4,0.1083738667548752
4,0.08664060774959852
4,0.1090506021406447
4,0.09035576476984625
4,0.1075369102670108
4,0.08906701350346508
4,0.09131057826046143
4,0.11438569367171401
4,0.10814624415241042
4,0.09851285574844788
4,0.08292735470048536
4,0.08162797444331028
4,0.06565800955498789
4,0.06412299780518549
4,0.12090321631870533
4,0.07037302705325384
4,0.07334291097414167
4,0.0701678226623835
4,0.07403899751926521
4,0.0942496589743615
4,0.07063033067294584
4,0.09666572668609533
4,0.080179805801697
4,0.09269241037328706
4,0.0692990650736958
4,0.11100777203977345
4,0.08306493835427718
4,0.07997238229201568
4,0.07657824833629093
4,0.1051166750147293
4,0.08415125865066998
4,0.10944095275592793
4,0.09278864284647238
4,0.07992107050376455
4,0.11869139212947474
4,0.090630023683347
4,0.08729664496025707
4,0.07041408559602969
4,0.08987680707070689
4,0.08779032682213646
4,0.08896579886425367
4,0.08972017543469782
4,0.0922555983951018
4,0.08137179531817959
4,0.0566667411889893
4,0.07828028407099205
4,0.056880113705351405
4,0.07346700000602448
4,0.10244947378646445
4,0.0856866056176049
4,0.06498300155840345
4,0.07296007137389625
4,0.10000355932644786
4,0.08442271112504784
4,0.06509933647294328
4,0.070462973475771
4,0.08688253669177552
4,0.08259207532652088
4,0.08323982694318631
4,0.09965218448629348
4,0.07574650646224554
4,0.051572295160886565
4,0.11467630046384003
4,0.09102553183726267
4,0.06823069012098198
4,0.12905931328579115
4,0.10253351065646339
4,0.11060298170524079
4,0.08774568550771901
4,0.07722983555029772
4,0.0708390349719379
4,0.07923754799681232
4,0.082482441521865
4,0.09397033300015491
4,0.11666698506380149
4,0.06253398759694889
4,0.099874051450464
4,0.10157507758021134
4,0.1272356210787595
4,0.09529413407125721
4,0.10363428712085698
4,0.07119201572025942
4,0.08682093451371536
4,0.08132994743676573
4,0.09119225861127392
4,0.08428550780803262
4,0.08833842158050267
4,0.1325860985624486
4,0.08830280203579621
4,0.09413792317190213
4,0.06721276804090917
4,0.09075713287956834
4,0.09006016680436071
4,0.09448324065973158
4,0.08398369042656612
4,0.12976872797123995
4,0.09309620081909166
4,0.09589546886035602
4,0.0561896258897732
4,0.10894547909101256
4,0.08128347357860306
4,0.08039162366100583
4,0.11253931679354061
4,0.12063672751481543
4,0.09490766708993818
4,0.10200306258259322
5,0.09952234626930333
5,0.11858681486615097
5,0.07533449319680466
5,0.13409622230398072
5,0.11892056171564672
5,0.1418253558052128
5,0.1223415114831184
5,0.08383965730268719
5,0.13204671451944136
5,0.09162459644318488
5,0.08156061019671539
5,0.08588646888334167
5,0.1213068301992176
5,0.10772143255330963
5,0.15478519796612095
5,0.17713816291844256
5,0.09796097897914918
5,0.1565295023496816
5,0.10792502976481977
5,0.10318502823904349
5,0.09148891677589228
5,0.1359287472551994
5,0.10632474870734662
5,0.07887500255759997
5,0.0882226840824138
5,0.06184562196216878
5,0.09479867324921841
5,0.10167959891897144
5,0.09784693320412599
5,0.13512758440084732
5,0.11453918703498753
5,0.13770545914539598
5,0.09712734076030839
5,0.11971551546778739
5,0.12395022603577958
5,0.11093467986387423
5,0.14960495267016136
5,0.11990351996176574
5,0.10195148974606771
5,0.11236919012535149
5,0.14397520570612324
5,0.09279490860019754
5,0.09183194790543547
5,0.1455108473528938
5,0.11466279043310171
5,0.12308100817312419
5,0.12064278081369705
5,0.11508264195233037
5,0.12284877947623035
5,0.13092488424469062
5,0.09117301390467879
5,0.13139344204394487
5,0.10622437556688688
5,0.10594786459608012
5,0.15200520718135052
5,0.10066475489995864
5,0.14028051707704386
5,0.09313647420678473
5,0.11040380733652576
5,0.10503730260222764
5,0.09600223994058579
5,0.10217004765390177
5,0.08223736380227169
5,0.08094767305994356
5,0.1262560949072122
5,0.10381864797230544
5,0.10207324667787195
5,0.053538235635847885
5,0.09426951177624626
5,0.08105389863315471
5,0.12471220985735036
5,0.15572561390066697
5,0.10302074669524537
5,0.12046133099181902
5,0.08592556951075553
5,0.10544673403705891
5,0.0836680532843125
5,0.1050455550194575
5,0.12562554003659832
5,0.10020583909873174
5,0.08098145106673585
5,0.09848195002732663
5,0.13521791822906354
5,0.14535156637146018
5,0.1106770463763297
5,0.10038904904543315
5,0.11722852431890114
5,0.11736234483783277
5,0.13776086746907348
5,0.11655189086984209
5,0.10827174316118554
5,0.07657775459825675
5,0.11337380206800005
5,0.13665919683868016
5,0.10501607816105384
5,0.12267544286627488
5,0.09823691807189872
5,0.11373473744760647
5,0.09075515488350755
5,0.10064087222917432
5,0.10194470196280764
5,0.08691209222672343
5,0.09317810361227008
5,0.09466989985771715
5,0.1718613613811384
5,0.1620261292162072
5,0.12882375873473026
5,0.12954625064539801
5,0.1177619400421756
5,0.10637804380162101
5,0.13324679720387214
5,0.09302577620107169
5,0.10398179362005588
5,0.08579752981147827
5,0.0958563065002769
5,0.10678352514363397
5,0.10939451517340724
5,0.11000966350490417
5,0.08915413219011555
5,0.11525622876162674
6,0.085534816268219
6,0.044987174140138315
6,0.07737124526028477
6,0.0790462608392042
6,0.09248897411963088
6,0.06019291490015459
6,0.05804297648797133
6,0.10732901934102697
6,0.05722005719271428
6,0.08152476587806481
6,0.08319999221532741
6,0.07965484361901805
6,0.06189863257427847
6,0.08903954020735612
6,0.07678552503002913
6,0.1033622583973002
6,0.06756469667589557
6,0.07451253243547135
6,0.05217933425047078
6,0.09690413563293744
6,0.060873893823143635
6,0.06327095003094706
6,0.0947775220515079
6,0.0693711565466015
6,0.08728770028928938
6,0.08160959527510013
6,0.08792933823497293
6,0.06911102435821276
6,0.08376190705670342
6,0.0789043468357539
6,0.07622011234034093
6,0.08425233986182286
6,0.08051852324897825
6,0.07324114521036744
6,0.07494365898552105
6,0.10359494807623312
6,0.07562263334207443
6,0.10157888010433179
6,0.12210745527218327
6,0.09286195441909509
6,0.07702117236381506
6,0.09927796398247132
6,0.07526789235266675
6,0.07973284608053792
6,0.07467602980445154
6,0.11809844422090078
6,0.08826843470388024
6,0.08767714618597924
6,0.08099116362735519
6,0.09390854848438665
6,0.08247118553682169
6,0.09062272871914494
6,0.08208117731768311
6,0.08852627203917172
6,0.10412954807731753
6,0.08966177662197311
6,0.06548545475459844
6,0.07992894719571758
6,0.06507592031985869
6,0.06695244786342663
6,0.09122193467241728
6,0.09416311441074568
6,0.06766790896791017
6,0.09362000050412135
6,0.0812031347485744
6,0.08876947785695373
6,0.08373012089799137
6,0.10828631066849437
6,0.09745634960171874
6,0.09459590525750074
6,0.06985245224206461
6,0.09329121071066053
6,0.0890485508763571
6,0.06894728752867432
6,0.08475702616229185
6,0.08864534489033263
6,0.09056075273823151
6,0.08677261366948856
6,0.07349477700216857
6,0.08768333670703715
6,0.09726033909910681
6,0.05632945046217257
6,0.06619073734194782
6,0.0833534897245605
6,0.0774790142727303
6,0.08594183058232313
6,0.10748757772410507
6,0.0841343214040941
6,0.08836400938689873
6,0.07584176522703563
6,0.06193705571584388
6,0.10977393634170035
6,0.07957442179888176
6,0.09962212489010625
6,0.06628781883939014
6,0.09234781073673856
6,0.07723182935567799
6,0.08317500157349739
6,0.09075546509999896
6,0.05308216685262628
6,0.09682530741752658
6,0.0917601522450357
6,0.08295930484951566
6,0.08008344385034516
6,0.06303218316705299
6,0.10194670611628409
6,0.08755906850104224
6,0.1015174814140304
6,0.0849120531051443
6,0.09013199811077181
6,0.08081151256074962
6,0.09675678209691459
6,0.07932069583569501
6,0.09760937323562985
6,0.09867907450720971
6,0.08647841194034406
6,0.11729273610555974
6,0.10495490282945319
6,0.08165366808187495
6,0.08528022187025877
7,0.11349076443084945
7,0.08310459848721198
7,0.11821263525741091
7,0.0985788719698424
7,0.08626180435201379
7,0.10636728731677178
7,0.10405420532702414
7,0.09012258797975328
7,0.12095305350937671
7,0.09508989125797634
7,0.10884376546822612
7,0.0925078769853071
7,0.10876368647879618
7,0.0625561190319557
7,0.11934291819685018
7,0.07490447920703731
7,0.08002151089837654
7,0.061141126464015226
7,0.07413264552705937
7,0.1015988391048641
7,0.06862453883624761
7,0.060000000000000005
7,0.09287028435361266
7,0.12097769062317523
7,0.12116164157778087
7,0.12313673089615688
7,0.06733805803509502
7,0.0757409781457049
7,0.11995489140322645
7,0.09604594298782788
7,0.10936303956651297
7,0.10137570905216714
7,0.07648651307185804
7,0.060000000000000005
7,0.06749096354904884
7,0.06770170718903902
7,0.09932872491097752
7,0.09311229740058721
7,0.0903093252090536
7,0.060000000000000005
7,0.060000000000000005
7,0.060000000000000005
7,0.062004879398525475
7,0.106077651912955
7,0.07044263752200487
7,0.10817922078534897
7,0.10441955022422585
7,0.08687198199615945
7,0.060000000000000005
7,0.10071139390119545
7,0.0999176452033764
7,0.11245846885213082
7,0.10693069250054324
7,0.060000000000000005
7,0.13424203417946165
7,0.0639953156916657
7,0.08589792616611189
7,0.10224625023646551
7,0.07713138726327573
7,0.09573170557180832
7,0.07253929439778165
7,0.1192591652948643
7,0.12691323533149687
7,0.12253036218364873
7,0.09336641255475286
7,0.08976502301483516
7,0.060000000000000005
7,0.06558721941130499
7,0.07207159366236073
7,0.08136378930222324
7,0.060000000000000005
7,0.08351357201676254
7,0.10928692880244682
7,0.11919095488478212
7,0.060000000000000005
7,0.08474379681479915
7,0.09838283612480761
7,0.1176126672897659
7,0.08666574312441767
7,0.09092957724933312
7,0.07085825580022447
7,0.09459231384091202
7,0.060000000000000005
7,0.060000000000000005
7,0.06383130517912587
7,0.0995851920044231
7,0.0794352643172335
7,0.07837127915444156
7,0.10215264820656125
7,0.10353131303128485
7,0.10804476188274832
7,0.09153015628006736
7,0.11287016720324539
7,0.07571782261348349
7,0.060000000000000005
7,0.06011175493762831
7,0.09472660903120178
7,0.10224372492584011
7,0.06596652530809735
7,0.08031543141452463
7,0.1229720043633701
7,0.11478222989892796
7,0.11477550369636394
7,0.10773141360565291
7,0.1061925308934209
7,0.07202073408475652
7,0.08669247890664757
7,0.08796867362210498
7,0.07642981897220477
7,0.11803652887370268
7,0.060000000000000005
7,0.07098221223008476
7,0.09212107204405348
7,0.10739161514050113
7,0.11333756515412592
7,0.07080699052275076
7,0.12798864721440117
7,0.11980235861238474
7,0.10928100574701363
7,0.10305869591990388
8,0.11030611577920539
8,0.10954095363654356
8,0.05
8,0.1070448944327064
8,0.10165069348970096
8,0.09309311225328924
8,0.10692686103619539
8,0.09221419140620854
8,0.11677200840392274
8,0.12071954216745517
8,0.066442132015503
8,0.07503442835868769
8,0.06652275573436074
8,0.09096144470024738
8,0.12308934415539813
8,0.07267694717159462
8,0.06628306774541605
8,0.07894487301173025
8,0.09948943263563656
8,0.11363859101025284
8,0.0888420581975634
8,0.06789590676618443
8,0.07833985072028975
8,0.08147271079882887
8,0.13406519472210016
8,0.0800387995893262
8,0.09808348176453156
8,0.10915327538804369
8,0.11198867457136337
8,0.06301230402785868
8,0.10665999460681888
8,0.0687527723144897
8,0.05
8,0.06956992632355602
8,0.06879414105885348
8,0.1062633837371707
8,0.09858287655010081
8,0.10115506987967551
8,0.12253933196539196
8,0.08398979583008198
8,0.1113638185210285
8,0.10083908669647054
8,0.06892646236748579
8,0.09479276060474143
8,0.05
8,0.07922305283490769
8,0.1435758105480786
8,0.08266241506575993
8,0.11138607266474981
8,0.07945798872085666
8,0.090486841379563
8,0.11568394137381525
8,0.05696705519380978
8,0.13291409061931508
8,0.10689674982407663
8,0.07477675920110616
8,0.09613451831815381
8,0.10026228438250731
8,0.11642469916029997
8,0.13242480856199368
8,0.0754775436860314
8,0.1224903408069594
8,0.08878437521407519
8,0.08345423406233507
8,0.12146398900473059
8,0.09177997419623411
8,0.09417493932458415
8,0.10348184667396199
8,0.10928079907137322
8,0.07691690067045676
8,0.11727291370215326
8,0.06372472702243273
8,0.11630906179531364
8,0.07286087869043109
8,0.05
8,0.0690108203255111
8,0.12138916308581141
8,0.10458155311709548
8,0.11407098421207822
8,0.08279047753582
8,0.06657615433756535
8,0.07040374841022198
8,0.12932451001771586
8,0.13101887339481022
8,0.0982467031812273
8,0.08534834758433041
8,0.0818756739802382
8,0.0809201813764843
8,0.08071890584192067
8,0.10980991967574072
8,0.07759579053205606
8,0.07813513466389155
8,0.0989951742040725
8,0.08509426409779203
8,0.08482286851984122
8,0.10984861618469147
8,0.10321579606484498
8,0.11846054560781646
8,0.1558507586367572
8,0.09318899429298638
8,0.12486873165865843
8,0.05929863837772255
8,0.05404140305826944
8,0.05612156068499189
8,0.06097724160806108
8,0.07422397037859764
8,0.0738491947931546
8,0.058727311873812124
8,0.10093056528301907
8,0.07985786515698985
8,0.128672530414998
8,0.0879846805426023
8,0.07689916682563357
8,0.09847882575917073
8,0.13177943487717336
8,0.091669227533522
8,0.08048056256274942
8,0.05
8,0.11146299736936612
8,0.06007091384381109
